pellet_id,name,category,cost,weight,received,sell_by,refrigerated,sent
5613,Ground Beef,Meat,169.44,391.19,2025-03-27,2025-04-13,True,False
5614,Ground Beef,Meat,169.44,353.9,2025-02-24,2025-04-08,True,False
5615,Ground Beef,Meat,169.44,249.15,2025-03-13,2025-04-05,True,False
5616,Ground Beef,Meat,169.44,381.82,2025-03-12,2025-04-03,True,False
5617,Ground Beef,Meat,169.44,292.69,2025-03-15,2025-04-15,True,False
5618,Ground Beef,Meat,169.44,373.13,2025-03-01,2025-04-09,True,False
5619,Ground Beef,Meat,169.44,249.77,2025-03-31,2025-05-03,True,False
5620,Ground Beef,Meat,169.44,325.85,2025-03-17,2025-04-28,True,False
5621,Ground Beef,Meat,169.44,201.56,2025-02-17,2025-03-22,True,False
5622,Ground Beef,Meat,169.44,387.32,2025-02-21,2025-04-04,True,False
5623,Ground Beef,Meat,169.44,268.4,2025-03-23,2025-04-02,True,False
5624,Ground Beef,Meat,169.44,390.45,2025-03-05,2025-03-26,True,False
5625,Ground Beef,Meat,169.44,362.33,2025-04-01,2025-05-15,True,False
5626,Ground Beef,Meat,169.44,265.54,2025-02-04,2025-02-26,True,False
5627,Ground Beef,Meat,169.44,205.73,2025-02-07,2025-03-13,True,False
5628,Ground Beef,Meat,169.44,225.85,2025-03-24,2025-04-29,True,False
5629,Ground Beef,Meat,169.44,297.36,2025-03-26,2025-04-25,True,False
5630,Ground Beef,Meat,169.44,357.57,2025-03-13,2025-04-10,True,False
5631,Ground Beef,Meat,169.44,383.21,2025-02-12,2025-03-11,True,False
5632,Ground Beef,Meat,169.44,358.95,2025-03-30,2025-04-19,True,False
5633,Ground Beef,Meat,169.44,318.02,2025-03-19,2025-04-21,True,False
5634,Ground Beef,Meat,169.44,358.33,2025-02-05,2025-02-23,True,False
5635,Ground Beef,Meat,169.44,294.55,2025-02-15,2025-03-17,True,False
5636,Ground Beef,Meat,169.44,304.02,2025-02-13,2025-03-22,True,False
5637,Ground Beef,Meat,169.44,287.25,2025-02-11,2025-03-07,True,False
5638,Ground Beef,Meat,169.44,346.5,2025-03-08,2025-04-09,True,False
5639,Ground Beef,Meat,169.44,232.6,2025-02-20,2025-04-01,True,False
5640,Ground Beef,Meat,169.44,282.0,2025-03-10,2025-04-03,True,False
5641,Ground Beef,Meat,169.44,208.82,2025-03-06,2025-03-20,True,False
5642,Ground Beef,Meat,169.44,260.18,2025-04-01,2025-04-12,True,False
5643,Ground Beef,Meat,169.44,219.6,2025-03-26,2025-04-22,True,False
5644,Ground Beef,Meat,169.44,394.98,2025-04-02,2025-05-14,True,False
5645,Ground Beef,Meat,169.44,385.97,2025-02-26,2025-03-14,True,False
5646,Ground Beef,Meat,169.44,241.14,2025-03-25,2025-04-08,True,False
5647,Ground Beef,Meat,169.44,375.89,2025-02-05,2025-03-02,True,False
5648,Ground Beef,Meat,169.44,250.08,2025-02-16,2025-03-27,True,False
5649,Ground Beef,Meat,169.44,384.4,2025-03-30,2025-05-06,True,False
5650,Ground Beef,Meat,169.44,399.6,2025-02-25,2025-03-07,True,False
5651,Ground Beef,Meat,169.44,324.83,2025-02-08,2025-03-07,True,False
5652,Ground Beef,Meat,169.44,374.96,2025-02-10,2025-03-01,True,False
5653,Ground Beef,Meat,169.44,361.6,2025-02-10,2025-03-15,True,False
5654,Ground Beef,Meat,169.44,327.66,2025-03-14,2025-04-02,True,False
5655,Ground Beef,Meat,169.44,334.95,2025-03-31,2025-05-09,True,False
5656,Ground Beef,Meat,169.44,258.69,2025-03-26,2025-05-06,True,False
5657,Ground Beef,Meat,169.44,399.78,2025-03-23,2025-04-24,True,False
5658,Ground Beef,Meat,169.44,358.64,2025-03-01,2025-03-27,True,False
5659,Ground Beef,Meat,169.44,381.67,2025-04-03,2025-05-04,True,False
5660,Ground Beef,Meat,169.44,221.64,2025-02-04,2025-03-07,True,False
5661,Ground Beef,Meat,169.44,287.08,2025-02-21,2025-03-30,True,False
5662,Ground Beef,Meat,169.44,400.0,2025-02-12,2025-02-22,True,False
5663,Ground Beef,Meat,169.44,265.45,2025-04-01,2025-04-26,True,False
5664,Ground Beef,Meat,169.44,378.76,2025-03-29,2025-04-09,True,False
5665,Ground Beef,Meat,169.44,280.12,2025-03-25,2025-04-05,True,False
5666,Ground Beef,Meat,169.44,246.99,2025-02-03,2025-03-09,True,False
5667,Ground Beef,Meat,169.44,358.29,2025-03-30,2025-05-01,True,False
5668,Ground Beef,Meat,169.44,295.05,2025-03-02,2025-03-19,True,False
5669,Ground Beef,Meat,169.44,273.79,2025-03-09,2025-03-28,True,False
5670,Ground Beef,Meat,169.44,367.08,2025-02-06,2025-03-21,True,False
5671,Ground Beef,Meat,169.44,248.84,2025-03-30,2025-05-01,True,False
5672,Ground Beef,Meat,169.44,218.39,2025-03-27,2025-04-25,True,False
5673,Ground Beef,Meat,169.44,397.4,2025-02-25,2025-03-27,True,False
5674,Ground Beef,Meat,169.44,306.75,2025-03-03,2025-03-23,True,False
5675,Ground Beef,Meat,169.44,270.09,2025-02-12,2025-02-26,True,False
5676,Ground Beef,Meat,169.44,307.87,2025-02-03,2025-03-18,True,False
5677,Ground Beef,Meat,169.44,343.82,2025-02-15,2025-02-28,True,False
5678,Ground Beef,Meat,169.44,216.72,2025-03-27,2025-05-01,True,False
5679,Ground Beef,Meat,169.44,313.84,2025-03-05,2025-04-01,True,False
5680,Ground Beef,Meat,169.44,376.56,2025-02-04,2025-03-20,True,False
5681,Ground Beef,Meat,169.44,223.75,2025-02-20,2025-03-15,True,False
5682,Ground Beef,Meat,169.44,305.38,2025-03-20,2025-04-05,True,False
5683,Ground Beef,Meat,169.44,388.92,2025-02-04,2025-02-21,True,False
5684,Ground Beef,Meat,169.44,346.08,2025-03-29,2025-05-11,True,False
5685,Ground Beef,Meat,169.44,282.75,2025-04-02,2025-05-04,True,False
5686,Ground Beef,Meat,169.44,282.05,2025-02-12,2025-03-16,True,False
5687,Ground Beef,Meat,169.44,208.07,2025-03-20,2025-04-25,True,False
5688,Ground Beef,Meat,169.44,377.48,2025-02-16,2025-03-19,True,False
5689,Ground Beef,Meat,169.44,333.46,2025-03-02,2025-03-26,True,False
5690,Ground Beef,Meat,169.44,245.48,2025-03-07,2025-04-19,True,False
5691,Ground Beef,Meat,169.44,200.43,2025-02-26,2025-03-13,True,False
5692,Ground Beef,Meat,169.44,314.17,2025-02-27,2025-03-20,True,False
5693,Ground Beef,Meat,169.44,217.06,2025-02-04,2025-03-02,True,False
5694,Ground Beef,Meat,169.44,216.98,2025-02-12,2025-03-18,True,False
5695,Ground Beef,Meat,169.44,309.48,2025-02-22,2025-03-14,True,False
5696,Ground Beef,Meat,169.44,281.16,2025-03-02,2025-03-14,True,False
5697,Ground Beef,Meat,169.44,310.3,2025-02-26,2025-03-14,True,False
5698,Ground Beef,Meat,169.44,370.32,2025-02-07,2025-03-24,True,False
5699,Ground Beef,Meat,169.44,256.78,2025-02-05,2025-03-17,True,False
5700,Ground Beef,Meat,169.44,243.83,2025-04-01,2025-04-27,True,False
5701,Ground Beef,Meat,169.44,251.55,2025-02-06,2025-02-19,True,False
5702,Ground Beef,Meat,169.44,277.5,2025-02-04,2025-03-07,True,False
5703,Ground Beef,Meat,169.44,332.14,2025-02-04,2025-03-11,True,False
5704,Ground Beef,Meat,169.44,225.71,2025-03-05,2025-04-18,True,False
5705,Ground Beef,Meat,169.44,348.56,2025-03-08,2025-03-29,True,False
5706,Ground Beef,Meat,169.44,391.17,2025-03-17,2025-04-03,True,False
5707,Ground Beef,Meat,169.44,330.9,2025-03-31,2025-04-26,True,False
5708,Ground Beef,Meat,169.44,222.25,2025-03-23,2025-04-15,True,False
5709,Ground Beef,Meat,169.44,382.08,2025-03-30,2025-04-27,True,False
5710,Ground Beef,Meat,169.44,201.97,2025-03-28,2025-05-02,True,False
5711,Ground Beef,Meat,169.44,365.79,2025-03-28,2025-04-29,True,False
5712,Ground Beef,Meat,169.44,214.25,2025-03-27,2025-04-06,True,False
5713,Ground Beef,Meat,169.44,379.24,2025-03-18,2025-04-07,True,False
5714,Ground Beef,Meat,169.44,200.39,2025-02-17,2025-03-24,True,False
5715,Ground Beef,Meat,169.44,321.08,2025-03-23,2025-04-30,True,False
5716,Ground Beef,Meat,169.44,241.62,2025-03-20,2025-04-15,True,False
5717,Ground Beef,Meat,169.44,297.39,2025-02-26,2025-03-08,True,False
5718,Ground Beef,Meat,169.44,382.9,2025-03-10,2025-04-10,True,False
5719,Ground Beef,Meat,169.44,305.65,2025-02-13,2025-02-26,True,False
5720,Ground Beef,Meat,169.44,318.01,2025-02-10,2025-03-15,True,False
5721,Ground Beef,Meat,169.44,391.07,2025-02-15,2025-03-05,True,False
5722,Ground Beef,Meat,169.44,320.79,2025-02-03,2025-02-24,True,False
5723,Ground Beef,Meat,169.44,202.38,2025-02-26,2025-03-17,True,False
5724,Ground Beef,Meat,169.44,244.77,2025-02-06,2025-03-17,True,False
5725,Ground Beef,Meat,169.44,263.8,2025-03-26,2025-04-18,True,False
5726,Ground Beef,Meat,169.44,213.21,2025-03-20,2025-04-12,True,False
5727,Ground Beef,Meat,169.44,258.92,2025-02-25,2025-04-10,True,False
5728,Ground Beef,Meat,169.44,397.17,2025-03-29,2025-04-12,True,False
5729,Ground Beef,Meat,169.44,270.1,2025-03-23,2025-05-02,True,False
5730,Ground Beef,Meat,169.44,246.67,2025-02-14,2025-03-03,True,False
5731,Ground Beef,Meat,169.44,218.07,2025-02-08,2025-02-21,True,False
5732,Ground Beef,Meat,169.44,237.0,2025-04-02,2025-05-10,True,False
5733,Ground Beef,Meat,169.44,352.57,2025-02-21,2025-03-28,True,False
5734,Ground Beef,Meat,169.44,343.45,2025-04-01,2025-04-16,True,False
5735,Ground Beef,Meat,169.44,215.56,2025-03-15,2025-04-16,True,False
5736,Ground Beef,Meat,169.44,341.84,2025-03-19,2025-04-10,True,False
5737,Ground Beef,Meat,169.44,356.73,2025-03-26,2025-04-18,True,False
5738,Ground Beef,Meat,169.44,362.21,2025-02-15,2025-03-07,True,False
5739,Ground Beef,Meat,169.44,335.14,2025-02-10,2025-03-07,True,False
5740,Ground Beef,Meat,169.44,362.21,2025-03-31,2025-04-23,True,False
5741,Ground Beef,Meat,169.44,273.62,2025-02-10,2025-03-08,True,False
5742,Ground Beef,Meat,169.44,220.78,2025-02-14,2025-02-28,True,False
5743,Ground Beef,Meat,169.44,383.12,2025-03-18,2025-04-26,True,False
5744,Ground Beef,Meat,169.44,276.86,2025-02-04,2025-02-23,True,False
5745,Ground Beef,Meat,169.44,243.9,2025-03-11,2025-03-29,True,False
5746,Ground Beef,Meat,169.44,329.49,2025-03-08,2025-03-18,True,False
5747,Ground Beef,Meat,169.44,338.49,2025-04-03,2025-04-18,True,False
5748,Ground Beef,Meat,169.44,318.98,2025-03-20,2025-04-07,True,False
5749,Ground Beef,Meat,169.44,202.33,2025-03-18,2025-04-14,True,False
5750,Ground Beef,Meat,169.44,242.56,2025-03-14,2025-04-03,True,False
5751,Ground Beef,Meat,169.44,217.85,2025-04-01,2025-05-07,True,False
5752,Ground Beef,Meat,169.44,310.05,2025-03-05,2025-04-17,True,False
5753,Ground Beef,Meat,169.44,252.52,2025-02-09,2025-03-16,True,False
5754,Ground Beef,Meat,169.44,296.42,2025-03-04,2025-04-11,True,False
5755,Ground Beef,Meat,169.44,247.93,2025-02-19,2025-04-02,True,False
5756,Ground Beef,Meat,169.44,259.73,2025-03-31,2025-05-01,True,False
5757,Ground Beef,Meat,169.44,349.41,2025-02-11,2025-03-18,True,False
5758,Ground Beef,Meat,169.44,201.83,2025-03-06,2025-04-14,True,False
5759,Ground Beef,Meat,169.44,319.77,2025-03-20,2025-04-19,True,False
5760,Ground Beef,Meat,169.44,394.5,2025-03-16,2025-04-01,True,False
5761,Ground Beef,Meat,169.44,340.24,2025-03-16,2025-04-05,True,False
5762,Ground Beef,Meat,169.44,202.82,2025-03-19,2025-04-05,True,False
5763,Ground Beef,Meat,169.44,399.65,2025-02-07,2025-03-18,True,False
5764,Ground Beef,Meat,169.44,375.77,2025-03-19,2025-05-03,True,False
5765,Ground Beef,Meat,169.44,313.15,2025-03-30,2025-04-20,True,False
5766,Ground Beef,Meat,169.44,293.08,2025-03-18,2025-04-25,True,False
5767,Ground Beef,Meat,169.44,379.27,2025-03-19,2025-05-02,True,False
5768,Ground Beef,Meat,169.44,278.66,2025-03-11,2025-04-17,True,False
5769,Ground Beef,Meat,169.44,321.42,2025-02-05,2025-02-18,True,False
5770,Ground Beef,Meat,169.44,330.17,2025-02-09,2025-03-17,True,False
5771,Ground Beef,Meat,169.44,241.18,2025-03-06,2025-03-21,True,False
5772,Ground Beef,Meat,169.44,329.49,2025-03-11,2025-03-29,True,False
5773,Ground Beef,Meat,169.44,235.66,2025-03-12,2025-04-05,True,False
5774,Ground Beef,Meat,169.44,254.41,2025-03-25,2025-04-09,True,False
5775,Ground Beef,Meat,169.44,270.15,2025-02-19,2025-03-19,True,False
5776,Ground Beef,Meat,169.44,234.36,2025-02-15,2025-03-13,True,False
5777,Ground Beef,Meat,169.44,218.09,2025-03-16,2025-03-26,True,False
5778,Ground Beef,Meat,169.44,349.38,2025-02-14,2025-03-19,True,False
5779,Ground Beef,Meat,169.44,334.31,2025-02-16,2025-04-02,True,False
5780,Ground Beef,Meat,169.44,209.26,2025-03-13,2025-04-24,True,False
5781,Ground Beef,Meat,169.44,298.67,2025-02-05,2025-03-17,True,False
5782,Chicken Breast,Meat,60.7,309.16,2025-04-02,2025-04-18,True,False
5783,Chicken Breast,Meat,60.7,311.87,2025-03-07,2025-04-17,True,False
5784,Chicken Breast,Meat,60.7,360.22,2025-02-15,2025-03-12,True,False
5785,Chicken Breast,Meat,60.7,373.69,2025-02-20,2025-03-17,True,False
5786,Chicken Breast,Meat,60.7,209.29,2025-03-05,2025-03-27,True,False
5787,Chicken Breast,Meat,60.7,393.08,2025-02-27,2025-04-05,True,False
5788,Chicken Breast,Meat,60.7,301.53,2025-03-23,2025-04-08,True,False
5789,Chicken Breast,Meat,60.7,351.71,2025-03-09,2025-03-25,True,False
5790,Chicken Breast,Meat,60.7,348.07,2025-02-07,2025-03-17,True,False
5791,Chicken Breast,Meat,60.7,274.29,2025-03-11,2025-04-14,True,False
5792,Chicken Breast,Meat,60.7,208.85,2025-04-03,2025-05-08,True,False
5793,Chicken Breast,Meat,60.7,239.13,2025-03-31,2025-04-15,True,False
5794,Chicken Breast,Meat,60.7,343.49,2025-03-01,2025-03-22,True,False
5795,Chicken Breast,Meat,60.7,326.57,2025-02-14,2025-02-25,True,False
5796,Chicken Breast,Meat,60.7,368.74,2025-03-19,2025-04-23,True,False
5797,Chicken Breast,Meat,60.7,341.77,2025-02-14,2025-03-04,True,False
5798,Chicken Breast,Meat,60.7,344.0,2025-02-19,2025-04-01,True,False
5799,Chicken Breast,Meat,60.7,224.24,2025-03-23,2025-04-22,True,False
5800,Chicken Breast,Meat,60.7,266.29,2025-03-19,2025-04-20,True,False
5801,Chicken Breast,Meat,60.7,380.46,2025-03-26,2025-05-03,True,False
5802,Chicken Breast,Meat,60.7,356.82,2025-02-26,2025-03-16,True,False
5803,Chicken Breast,Meat,60.7,362.3,2025-02-19,2025-03-02,True,False
5804,Chicken Breast,Meat,60.7,310.79,2025-03-22,2025-04-09,True,False
5805,Chicken Breast,Meat,60.7,360.72,2025-02-11,2025-03-05,True,False
5806,Chicken Breast,Meat,60.7,397.47,2025-02-08,2025-03-14,True,False
5807,Chicken Breast,Meat,60.7,360.73,2025-02-18,2025-03-10,True,False
5808,Chicken Breast,Meat,60.7,309.84,2025-03-06,2025-04-16,True,False
5809,Chicken Breast,Meat,60.7,398.07,2025-03-31,2025-05-12,True,False
5810,Chicken Breast,Meat,60.7,324.59,2025-03-24,2025-04-11,True,False
5811,Chicken Breast,Meat,60.7,312.59,2025-03-01,2025-04-05,True,False
5812,Chicken Breast,Meat,60.7,308.3,2025-02-07,2025-03-12,True,False
5813,Chicken Breast,Meat,60.7,202.14,2025-02-10,2025-03-23,True,False
5814,Chicken Breast,Meat,60.7,391.16,2025-03-17,2025-04-23,True,False
5815,Chicken Breast,Meat,60.7,256.12,2025-02-08,2025-02-28,True,False
5816,Chicken Breast,Meat,60.7,305.56,2025-03-31,2025-05-09,True,False
5817,Chicken Breast,Meat,60.7,367.64,2025-03-24,2025-04-09,True,False
5818,Chicken Breast,Meat,60.7,310.32,2025-03-29,2025-05-09,True,False
5819,Chicken Breast,Meat,60.7,321.5,2025-02-23,2025-04-05,True,False
5820,Chicken Breast,Meat,60.7,291.81,2025-03-11,2025-04-09,True,False
5821,Chicken Breast,Meat,60.7,229.67,2025-03-25,2025-04-12,True,False
5822,Chicken Breast,Meat,60.7,331.79,2025-03-25,2025-05-07,True,False
5823,Chicken Breast,Meat,60.7,381.77,2025-03-08,2025-03-27,True,False
5824,Chicken Breast,Meat,60.7,230.28,2025-03-07,2025-03-20,True,False
5825,Chicken Breast,Meat,60.7,252.92,2025-03-06,2025-04-08,True,False
5826,Chicken Breast,Meat,60.7,392.28,2025-03-20,2025-04-19,True,False
5827,Chicken Breast,Meat,60.7,353.26,2025-02-06,2025-03-18,True,False
5828,Chicken Breast,Meat,60.7,245.04,2025-02-21,2025-03-15,True,False
5829,Chicken Breast,Meat,60.7,310.35,2025-02-24,2025-04-08,True,False
5830,Chicken Breast,Meat,60.7,215.81,2025-03-12,2025-04-07,True,False
5831,Chicken Breast,Meat,60.7,251.21,2025-03-20,2025-04-16,True,False
5832,Chicken Breast,Meat,60.7,328.87,2025-02-27,2025-04-12,True,False
5833,Chicken Breast,Meat,60.7,367.4,2025-03-24,2025-04-11,True,False
5834,Chicken Breast,Meat,60.7,251.2,2025-03-01,2025-04-09,True,False
5835,Chicken Breast,Meat,60.7,369.1,2025-03-17,2025-04-15,True,False
5836,Chicken Breast,Meat,60.7,248.02,2025-03-24,2025-04-27,True,False
5837,Chicken Breast,Meat,60.7,248.14,2025-02-04,2025-02-14,True,False
5838,Chicken Breast,Meat,60.7,312.4,2025-02-19,2025-03-04,True,False
5839,Chicken Breast,Meat,60.7,319.09,2025-03-03,2025-03-24,True,False
5840,Chicken Breast,Meat,60.7,359.52,2025-03-09,2025-03-23,True,False
5841,Chicken Breast,Meat,60.7,313.84,2025-02-08,2025-03-19,True,False
5842,Chicken Breast,Meat,60.7,356.43,2025-02-15,2025-03-07,True,False
5843,Chicken Breast,Meat,60.7,258.94,2025-02-17,2025-03-15,True,False
5844,Chicken Breast,Meat,60.7,379.78,2025-03-03,2025-04-16,True,False
5845,Chicken Breast,Meat,60.7,345.06,2025-03-05,2025-03-21,True,False
5846,Chicken Breast,Meat,60.7,360.45,2025-02-15,2025-03-26,True,False
5847,Chicken Breast,Meat,60.7,268.57,2025-02-18,2025-03-28,True,False
5848,Chicken Breast,Meat,60.7,360.92,2025-03-06,2025-03-30,True,False
5849,Chicken Breast,Meat,60.7,390.65,2025-04-03,2025-04-13,True,False
5850,Chicken Breast,Meat,60.7,360.45,2025-03-19,2025-04-13,True,False
5851,Chicken Breast,Meat,60.7,300.68,2025-02-12,2025-02-27,True,False
5852,Chicken Breast,Meat,60.7,351.77,2025-03-26,2025-05-09,True,False
5853,Chicken Breast,Meat,60.7,362.47,2025-02-23,2025-03-12,True,False
5854,Chicken Breast,Meat,60.7,272.85,2025-02-13,2025-03-04,True,False
5855,Chicken Breast,Meat,60.7,381.43,2025-03-12,2025-03-23,True,False
5856,Chicken Breast,Meat,60.7,297.41,2025-03-06,2025-04-08,True,False
5857,Chicken Breast,Meat,60.7,250.62,2025-04-01,2025-05-06,True,False
5858,Chicken Breast,Meat,60.7,211.21,2025-03-03,2025-04-09,True,False
5859,Chicken Breast,Meat,60.7,218.96,2025-03-09,2025-04-20,True,False
5860,Chicken Breast,Meat,60.7,203.17,2025-03-29,2025-04-23,True,False
5861,Chicken Breast,Meat,60.7,201.63,2025-03-21,2025-04-19,True,False
5862,Chicken Breast,Meat,60.7,221.65,2025-02-10,2025-03-22,True,False
5863,Chicken Breast,Meat,60.7,288.21,2025-03-13,2025-04-23,True,False
5864,Chicken Breast,Meat,60.7,316.42,2025-02-16,2025-03-25,True,False
5865,Chicken Breast,Meat,60.7,257.78,2025-03-10,2025-03-25,True,False
5866,Chicken Breast,Meat,60.7,212.73,2025-02-12,2025-03-26,True,False
5867,Chicken Breast,Meat,60.7,340.28,2025-03-27,2025-04-20,True,False
5868,Chicken Breast,Meat,60.7,328.75,2025-02-16,2025-03-08,True,False
5869,Chicken Breast,Meat,60.7,251.8,2025-02-17,2025-03-02,True,False
5870,Chicken Breast,Meat,60.7,341.81,2025-03-12,2025-04-07,True,False
5871,Chicken Breast,Meat,60.7,327.64,2025-03-11,2025-04-09,True,False
5872,Chicken Breast,Meat,60.7,359.15,2025-03-03,2025-04-02,True,False
5873,Chicken Breast,Meat,60.7,295.23,2025-04-03,2025-04-16,True,False
5874,Chicken Breast,Meat,60.7,288.92,2025-03-14,2025-04-21,True,False
5875,Chicken Breast,Meat,60.7,354.17,2025-02-12,2025-02-22,True,False
5876,Chicken Breast,Meat,60.7,241.85,2025-02-27,2025-03-29,True,False
5877,Chicken Breast,Meat,60.7,210.92,2025-04-01,2025-05-07,True,False
5878,Chicken Breast,Meat,60.7,386.86,2025-02-15,2025-04-01,True,False
5879,Chicken Breast,Meat,60.7,208.94,2025-03-06,2025-04-08,True,False
5880,Chicken Breast,Meat,60.7,325.72,2025-03-27,2025-05-01,True,False
5881,Chicken Breast,Meat,60.7,356.86,2025-03-24,2025-04-26,True,False
5882,Chicken Breast,Meat,60.7,383.5,2025-03-23,2025-04-15,True,False
5883,Chicken Breast,Meat,60.7,375.07,2025-03-04,2025-04-11,True,False
5884,Chicken Breast,Meat,60.7,255.99,2025-02-27,2025-03-14,True,False
5885,Chicken Breast,Meat,60.7,380.84,2025-03-22,2025-04-12,True,False
5886,Chicken Breast,Meat,60.7,229.96,2025-03-17,2025-04-09,True,False
5887,Chicken Breast,Meat,60.7,356.97,2025-03-16,2025-04-23,True,False
5888,Chicken Breast,Meat,60.7,285.76,2025-02-07,2025-03-19,True,False
5889,Chicken Breast,Meat,60.7,294.11,2025-03-30,2025-04-29,True,False
5890,Chicken Breast,Meat,60.7,271.18,2025-02-03,2025-02-14,True,False
5891,Chicken Breast,Meat,60.7,290.95,2025-03-06,2025-03-27,True,False
5892,Chicken Breast,Meat,60.7,262.01,2025-02-06,2025-02-28,True,False
5893,Chicken Breast,Meat,60.7,295.72,2025-02-13,2025-03-07,True,False
5894,Chicken Breast,Meat,60.7,352.29,2025-02-24,2025-03-09,True,False
5895,Chicken Breast,Meat,60.7,291.03,2025-03-21,2025-04-13,True,False
5896,Chicken Breast,Meat,60.7,358.16,2025-02-23,2025-04-09,True,False
5897,Chicken Breast,Meat,60.7,266.25,2025-03-04,2025-04-04,True,False
5898,Chicken Breast,Meat,60.7,281.74,2025-02-06,2025-02-27,True,False
5899,Chicken Breast,Meat,60.7,223.97,2025-02-21,2025-03-12,True,False
5900,Chicken Breast,Meat,60.7,236.48,2025-03-06,2025-03-28,True,False
5901,Chicken Breast,Meat,60.7,238.39,2025-03-09,2025-04-19,True,False
5902,Chicken Breast,Meat,60.7,399.58,2025-03-08,2025-04-08,True,False
5903,Chicken Breast,Meat,60.7,242.91,2025-02-12,2025-03-01,True,False
5904,Chicken Breast,Meat,60.7,254.83,2025-02-22,2025-03-07,True,False
5905,Chicken Breast,Meat,60.7,308.75,2025-03-06,2025-03-25,True,False
5906,Chicken Breast,Meat,60.7,285.0,2025-02-27,2025-03-20,True,False
5907,Chicken Breast,Meat,60.7,251.24,2025-03-18,2025-04-10,True,False
5908,Chicken Breast,Meat,60.7,235.61,2025-02-19,2025-03-12,True,False
5909,Chicken Breast,Meat,60.7,213.67,2025-03-27,2025-04-13,True,False
5910,Chicken Breast,Meat,60.7,226.92,2025-03-11,2025-03-25,True,False
5911,Chicken Breast,Meat,60.7,335.91,2025-02-25,2025-03-20,True,False
5912,Chicken Breast,Meat,60.7,317.32,2025-02-10,2025-02-23,True,False
